STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW
72.35,16.1392169872,47.3402364333,10.3048464688,4.1849161251,33.690067526,0,0,101,270,278,278,187,187,187,0,101,270,101,101,101,101,101,0,0,101,101,101,101,101,101,0,0,0,101,101,101,101,101,0,101,101,101,101,101,101,101,0,101,101,101,101,101,191,191,0,0,101,101,101,101,191,191,0,359,360,360,360,360,360,360,0,359,360,360,360,360,360,360,0,0,358,358,359,360,360,360,0,0,0,358,359,359,360,360,0,359,360,360,360,360,360,360,0,359,360,360,360,360,360,360,0,0,359,359,360,360,360,361,0,47.3403129535,47.3403512136,47.3403894736,47.3404277336,47.3404659936,47.3405042535,47.3405425134,0,47.3402367022,47.3402368365,47.3402369708,47.340237105,47.3402372392,47.3402373733,47.3402375074,0,0,47.3401222234,47.3400841533,47.3400460832,47.3400080131,47.339969943,47.3399318728,0,0,0,47.3400205393,47.3399665658,47.3399125923,47.3398586187,47.3398046452,0,47.340159913,47.3401216528,47.3400833926,47.3400451324,47.3400068721,47.3399686118,47.3399303515,0,47.3402361643,47.3402360296,47.340235895,47.3402357603,47.3402356255,47.3402354906,47.3402353558,0,0,47.340350643,47.3403887129,47.3404267827,47.3404648525,47.3405029223,47.340540992,0,16.1393290016,16.1393850089,16.1394410162,16.1394970237,16.1395530313,16.1396090389,16.1396650466,0,16.1393757949,16.1394551987,16.1395346025,16.1396140064,16.1396934102,16.1397728141,16.1398522179,0,0,16.1393858475,16.1394421341,16.1394984206,16.139554707,16.1396109934,16.1396672797,0,0,0,16.1392177785,16.1392179764,16.1392181742,16.139218372,16.1392185698,0,16.1391049731,16.1390489662,16.1389929594,16.1389369527,16.138880946,16.1388249394,16.138768933,0,16.1390581795,16.1389787757,16.1388993718,16.138819968,16.1387405642,16.1386611603,16.1385817565,0,0,16.1390481262,16.138991839,16.1389355518,16.1388792644,16.138822977
72.3,16.1394387451,47.3398127478,11.309932474,5.1944289077,11.309932474,0,0,101,101,101,101,101,101,101,0,101,101,101,101,101,101,101,0,0,101,101,101,101,101,101,0,0,101,101,195,195,195,195,0,101,101,101,101,101,101,136,101,101,101,101,101,101,101,101,0,0,101,101,101,101,101,101,0,358,360,360,360,360,360,360,0,358,360,360,360,360,360,360,0,0,358,358,358,359,359,360,0,0,358,358,359,359,360,360,0,359,359,359,360,360,360,360,358,359,360,359,360,360,360,360,0,0,358,359,359,360,360,360,0,47.3398892678,47.3399275277,47.3399657877,47.3400040476,47.3400423074,47.3400805673,47.3401188271,0,47.3398130164,47.3398131505,47.3398132847,47.3398134187,47.3398135528,47.3398136867,47.3398138206,0,0,47.3396985375,47.3396604674,47.3396223972,47.339584327,47.3395462567,47.3395081865,0,0,47.3396508273,47.3395968538,47.3395428802,47.3394889067,47.3394349332,47.3393809597,0,47.3397362277,47.3396979676,47.3396597075,47.3396214474,47.3395831872,47.339544927,47.3395066668,47.3398126135,47.3398124791,47.3398123446,47.3398122101,47.3398120755,47.3398119409,47.3398118062,47.3398116715,0,0,47.3399269579,47.3399650278,47.3400030978,47.3400411677,47.3400792375,47.3401173074,0,16.1395507589,16.1396067659,16.139662773,16.1397187802,16.1397747874,16.1398307948,16.1398868022,0,16.1395975515,16.1396769547,16.1397563579,16.1398357611,16.1399151643,16.1399945675,16.1400739707,0,0,16.1396076035,16.1396638895,16.1397201754,16.1397764613,16.139832747,16.1398890327,0,0,16.1394393379,16.1394395355,16.1394397331,16.1394399307,16.1394401283,16.1394403259,0,16.1393267316,16.139270725,16.1392147185,16.139158712,16.1391027056,16.1390466993,16.1389906931,16.1393593419,16.1392799387,16.1392005355,16.1391211323,16.1390417291,16.1389623259,16.1388829227,16.1388035195,0,0,16.1392698859,16.1392135993,16.1391573127,16.139101026,16.1390447392
72.25,16.1396841241,47.3393952245,11.309932474,7.1250163489,11.309932474,0,0,101,101,101,101,101,101,101,0,101,101,101,101,101,101,101,0,0,0,0,0,0,0,0,0,101,101,195,195,195,195,195,0,195,195,195,136,136,136,136,0,195,195,195,195,136,136,136,0,0,101,101,101,101,101,101,0,358,359,360,360,360,360,360,0,358,359,360,360,360,360,360,0,0,0,0,0,0,0,0,0,358,359,359,359,359,359,359,0,359,359,359,359,360,361,361,0,359,360,360,360,360,360,359,0,0,358,358,359,359,360,359,0,47.3394717442,47.339510004,47.3395482638,47.3395865236,47.3396247834,47.3396630431,47.3397013028,0,47.3393954927,47.3393956267,47.3393957606,47.3393958945,47.3393960284,47.3393961622,47.3393962959,0,0,0,0,0,0,0,0,0,47.3392872774,47.3392333039,47.3391793304,47.3391253569,47.3390713833,47.3390174098,47.3389634363,0,47.3393187046,47.3392804446,47.3392421846,47.3392039246,47.3391656646,47.3391274045,47.3390891444,0,47.3393949561,47.3393948218,47.3393946874,47.339394553,47.3393944186,47.3393942841,47.3393941495,0,0,47.3395094349,47.339547505,47.339585575,47.3396236451,47.3396617151,47.339699785,0,16.1397961373,16.1398521441,16.1399081509,16.1399641579,16.1400201649,16.1400761719,16.1401321791,0,16.1398429292,16.1399223318,16.1400017344,16.140081137,16.1401605396,16.1402399421,16.1403193447,0,0,0,0,0,0,0,0,0,16.1396845188,16.1396847161,16.1396849135,16.1396851108,16.1396853082,16.1396855055,16.1396857029,0,16.1395721111,16.1395161048,16.1394600985,16.1394040923,16.1393480862,16.1392920802,16.1392360742,0,16.1395253189,16.1394459163,16.1393665138,16.1392871112,16.1392077086,16.139128306,16.1390489035,0,0,16.1395152668,16.1394589808,16.1394026948,16.1393464087,16.1392901225
72.2,16.1401080787,47.339053723,6.7098368078,8.1301023542,11.309932474,0,101,101,101,101,101,101,101,101,0,101,101,101,101,196,196,196,0,0,0,0,101,101,101,101,0,101,101,136,136,196,196,196,0,101,195,195,136,136,136,136,0,101,101,195,195,195,195,136,0,0,0,0,0,0,0,0,358,358,359,359,359,359,359,359,0,358,358,359,359,360,359,359,0,0,0,0,358,357,357,358,0,358,359,359,359,359,359,359,0,359,359,359,359,359,360,360,0,358,359,359,359,359,359,360,0,0,0,0,0,0,0,0,47.3390919827,47.3391302423,47.3391685019,47.3392067615,47.3392450211,47.3392832807,47.3393215402,47.3393597997,0,47.3390539906,47.3390541243,47.339054258,47.3390543916,47.3390545251,47.3390546586,47.3390547921,0,0,0,0,47.3388633707,47.3388253001,47.3387872295,47.3387491589,0,47.3389457759,47.3388918024,47.3388378289,47.3387838554,47.3387298818,47.3386759083,47.3386219348,0,47.3389772035,47.3389389438,47.338900684,47.3388624242,47.3388241643,47.3387859045,47.3387476446,0,47.3390534552,47.3390533212,47.3390531871,47.339053053,47.3390529189,47.3390527847,47.3390526504,0,0,0,0,0,0,0,0,16.1401640853,16.1402200919,16.1402760986,16.1403321054,16.1403881123,16.1404441192,16.1405001262,16.1405561333,0,16.1402668829,16.140346285,16.140425687,16.1405050891,16.1405844912,16.1406638932,16.1407432953,0,0,0,0,16.1403895026,16.1404457872,16.1405020716,16.140558356,0,16.1401084726,16.1401086695,16.1401088664,16.1401090633,16.1401092602,16.1401094572,16.1401096541,0,16.1399960659,16.1399400596,16.1398840534,16.1398280473,16.1397720412,16.1397160352,16.1396600293,0,16.1399492746,16.1398698725,16.1397904705,16.1397110684,16.1396316663,16.1395522643,16.1394728622,0,0,0,0,0,0,0
72.15,16.1406749147,47.3388241307,12.5288077092,18.4349488229,4.9697407281,0,0,101,196,196,196,196,196,196,0,0,101,101,101,101,101,196,0,0,101,101,101,196,196,196,0,101,196,196,196,196,136,136,0,101,196,196,136,136,196,196,0,0,101,101,101,136,136,136,0,0,101,101,101,101,101,101,0,358,359,359,359,359,359,359,0,0,357,358,358,359,359,359,0,0,357,357,358,358,358,358,0,358,358,358,358,358,359,358,0,358,358,359,359,359,360,360,0,0,357,358,358,359,359,359,0,0,357,358,358,358,358,358,0,47.3389006495,47.3389389088,47.3389771681,47.3390154274,47.3390536867,47.3390919459,47.3391302052,0,0,47.3388245308,47.3388246641,47.3388247973,47.3388249305,47.3388250636,47.3388251966,0,0,47.3387099185,47.3386718478,47.338633777,47.3385957061,47.3385576353,47.3385195644,0,47.3387161836,47.3386622101,47.3386082366,47.3385542631,47.3385002895,47.338446316,47.3383923425,0,47.3387476118,47.3387093523,47.3386710928,47.3386328333,47.3385945737,47.3385563141,47.3385180545,0,0,47.3388237301,47.3388235964,47.3388234627,47.3388233289,47.3388231951,47.3388230612,0,0,47.3389383426,47.3389764132,47.3390144837,47.3390525542,47.3390906247,47.3391286952,0,16.1407869282,16.140842935,16.140898942,16.140954949,16.1410109561,16.1410669633,16.1411229706,0,0,16.1409131199,16.1409925216,16.1410719233,16.1411513251,16.1412307268,16.1413101285,0,0,16.1408437673,16.1409000514,16.1409563353,16.1410126192,16.141068903,16.1411251867,0,16.1406753074,16.1406755037,16.1406757,16.1406758964,16.1406760927,16.140676289,16.1406764854,0,16.1405629015,16.140506895,16.1404508887,16.1403948823,16.1403388761,16.14028287,16.1402268639,0,0,16.1404367095,16.1403573078,16.140277906,16.1401985043,16.1401191026,16.1400397009,0,0,16.1405060613,16.1404497767,16.140393492,16.1403372072,16.1402809224
72.1,16.1412891725,47.3386581821,7.1250163489,14.0362434679,5.9061411138,0,0,101,196,196,196,196,196,196,0,0,101,101,101,196,196,196,0,0,0,101,101,101,101,101,0,101,196,196,187,101,101,101,0,101,196,196,196,196,196,196,0,0,101,101,101,196,196,196,0,0,101,101,101,101,196,196,0,358,359,359,359,359,359,358,0,0,357,358,359,359,359,359,0,0,0,357,357,357,357,357,0,357,358,358,358,358,358,358,0,357,358,358,358,358,358,358,0,0,357,357,358,358,358,358,0,0,357,358,358,359,359,359,0,47.3387347003,47.3387729593,47.3388112184,47.3388494774,47.3388877363,47.3389259953,47.3389642542,0,0,47.338658581,47.3386587138,47.3386588466,47.3386589793,47.338659112,47.3386592446,0,0,0,47.338505898,47.3384678269,47.3384297557,47.3383916846,47.3383536134,0,47.338550235,47.3384962615,47.338442288,47.3383883144,47.3383343409,47.3382803674,47.3382263938,0,47.3385816638,47.3385434046,47.3385051454,47.3384668862,47.3384286269,47.3383903676,47.3383521083,0,0,47.3386577827,47.3386576495,47.3386575162,47.3386573829,47.3386572495,47.3386571161,0,0,47.3387723949,47.3388104658,47.3388485366,47.3388866075,47.3389246783,47.338962749,0,16.1414011865,16.1414571936,16.1415132009,16.1415692082,16.1416252155,16.141681223,16.1417372306,0,0,16.1415273769,16.1416067784,16.1416861799,16.1417655814,16.1418449828,16.1419243843,0,0,0,16.1415143067,16.14157059,16.1416268733,16.1416831565,16.1417394396,0,16.1412895639,16.1412897596,16.1412899553,16.141290151,16.1412903467,16.1412905424,16.1412907381,0,16.1411771587,16.141121152,16.1410651454,16.1410091388,16.1409531323,16.1408971259,16.1408411195,0,0,16.141050968,16.1409715665,16.1408921651,16.1408127636,16.1407333621,16.1406539606,0,0,16.1411203209,16.141064037,16.1410077529,16.1409514687,16.1408951845
72.05,16.1418298411,47.33840256,11.309932474,14.0362434679,7.1250163489,0,0,101,196,196,196,136,136,196,0,101,101,196,196,196,196,196,0,0,0,0,0,0,0,101,0,101,101,101,101,187,187,187,0,101,187,187,101,101,101,101,0,101,101,101,187,187,187,187,0,0,0,0,0,0,101,101,0,358,358,359,359,359,359,359,0,357,359,358,358,358,358,358,0,0,0,0,0,0,0,357,0,357,357,358,358,358,358,358,0,358,358,358,358,358,358,358,0,357,358,358,358,358,358,358,0,0,0,0,0,0,357,357,0,47.3384790777,47.3385173365,47.3385555952,47.338593854,47.3386321127,47.3386703714,47.33870863,0,47.3384028252,47.3384029578,47.3384030902,47.3384032226,47.338403355,47.3384034873,47.3384036196,0,0,0,0,0,0,0,47.3380979892,0,47.338294613,47.3382406394,47.3381866659,47.3381326924,47.3380787188,47.3380247453,47.3379707717,0,47.3383260423,47.3382877833,47.3382495244,47.3382112654,47.3381730064,47.3381347474,47.3380964883,0,47.3384022946,47.3384021618,47.338402029,47.338401896,47.3384017631,47.3384016301,47.338401497,0,0,0,0,0,0,47.3386690581,47.3387071291,0,16.1419418554,16.1419978627,16.14205387,16.1421098774,16.1421658849,16.1422218925,16.1422779002,0,16.1419886433,16.1420680444,16.1421474455,16.1422268466,16.1423062477,16.1423856488,16.1424650499,0,0,0,0,0,0,0,16.142280103,0,16.1418302314,16.1418304266,16.1418306217,16.1418308169,16.1418310121,16.1418312072,16.1418314024,0,16.1417178272,16.1416618203,16.1416058135,16.1415498068,16.1414938002,16.1414377937,16.1413817872,0,16.1416710389,16.1415916378,16.1415122367,16.1414328356,16.1413534345,16.1412740334,16.1411946323,0,0,0,0,0,0,16.1414358577
72,16.1422291038,47.3380468258,11.309932474,7.1250163489,11.309932474,0,0,101,101,101,196,196,196,196,0,101,101,101,101,196,196,196,0,0,101,101,101,101,101,101,0,0,101,101,101,101,101,101,0,101,101,187,187,101,101,101,0,101,101,101,187,187,101,101,0,0,0,0,0,101,101,101,0,357,358,358,358,358,358,358,0,357,358,358,358,358,358,358,0,0,356,357,357,357,358,358,0,0,356,357,357,358,358,358,0,357,358,358,358,358,358,358,0,357,357,358,358,358,358,358,0,0,0,0,0,357,357,357,0,47.3381233431,47.3381616017,47.3381998603,47.3382381188,47.3382763773,47.3383146358,47.3383528943,0,47.3380470905,47.3380472227,47.3380473549,47.3380474871,47.3380476191,47.3380477512,47.3380478831,0,0,47.3379326114,47.3378945398,47.3378564683,47.3378183967,47.337780325,47.3377422534,0,0,47.3378849052,47.3378309317,47.3377769581,47.3377229846,47.337669011,47.3376150375,0,47.3379703084,47.3379320497,47.337893791,47.3378555322,47.3378172734,47.3377790145,47.3377407556,0,47.338046561,47.3380464284,47.3380462959,47.3380461632,47.3380460305,47.3380458978,47.338045765,0,0,0,0,0,47.338275254,47.3383133253,47.3383513965,0,16.1423411179,16.1423971251,16.1424531324,16.1425091397,16.1425651471,16.1426211546,16.1426771622,0,16.142387905,16.1424673055,16.1425467061,16.1426261067,16.1427055073,16.1427849078,16.1428643084,0,0,16.1423979506,16.1424542327,16.1425105148,16.1425667967,16.1426230786,16.1426793604,0,0,16.1422296881,16.1422298828,16.1422300776,16.1422302723,16.1422304671,16.1422306618,0,16.14211709,16.1420610833,16.1420050766,16.14194907,16.1418930634,16.141837057,16.1417810506,0,16.1420703027,16.1419909021,16.1419115016,16.141832101,16.1417527004,16.1416732999,16.1415938993,0,0,0,0,0,16.141891408,16.1418351251
71.95,16.1425021523,47.3376377677,14.0362434679,1.5194256678,15.9453959009,0,0,101,101,196,196,196,196,196,0,101,196,196,196,136,136,136,0,101,101,101,196,187,187,187,0,0,0,0,0,0,0,0,0,101,101,101,187,101,187,187,101,101,101,101,187,101,101,101,0,0,101,101,101,101,101,101,0,357,358,358,358,358,358,358,0,357,358,358,359,359,358,358,0,356,357,358,359,359,359,358,0,0,0,0,0,0,0,0,0,356,357,358,358,359,359,359,356,357,358,358,358,358,358,358,0,0,356,357,357,357,358,358,0,47.3377142848,47.3377525432,47.3377908017,47.3378290601,47.3378673185,47.3379055768,47.3379438351,0,47.337638032,47.3376381641,47.3376382961,47.337638428,47.3376385599,47.3376386918,47.3376388235,0,47.3375616245,47.3375235529,47.3374854812,47.3374474095,47.3374093377,47.337371266,47.3373331942,0,0,0,0,0,0,0,0,0,47.3375612506,47.337522992,47.3374847334,47.3374464747,47.337408216,47.3373699573,47.3373316986,47.3376376355,47.3376375032,47.3376373709,47.3376372385,47.3376371061,47.3376369736,47.337636841,47.3376367084,0,0,47.3377519824,47.3377900539,47.3378281253,47.3378661967,47.3379042681,47.3379423395,0,16.142614166,16.1426701729,16.14272618,16.1427821871,16.1428381942,16.1428942015,16.1429502088,0,16.1426609523,16.1427403522,16.1428197522,16.1428991521,16.1429785521,16.1430579521,16.143137352,0,16.1426147157,16.1426709973,16.1427272787,16.1427835601,16.1428398414,16.1428961227,16.1429524038,0,0,0,0,0,0,0,0,0,16.142390139,16.1423341325,16.142278126,16.1422221197,16.1421661134,16.1421101072,16.142054101,16.1424227524,16.1423433524,16.1422639525,16.1421845525,16.1421051526,16.1420257526,16.1419463527,16.1418669527,0,0,16.1423333067,16.1422770247,16.1422207425,16.1421644603,16.1421081781
71.9,16.1425492206,47.3371907645,12.094757077,1.5700482484,10.0079798014,0,0,101,101,187,187,187,187,187,101,101,101,101,136,136,136,136,0,101,101,101,101,101,101,101,0,0,0,0,0,0,0,0,0,101,101,239,196,196,196,196,0,101,187,196,196,136,136,136,0,101,133,187,187,187,101,101,0,356,357,359,359,359,359,358,355,357,358,358,359,358,358,358,0,356,357,358,358,358,358,358,0,0,0,0,0,0,0,0,0,357,357,358,358,359,359,359,0,357,358,359,359,359,359,359,0,356,358,359,359,358,358,358,0,47.3372672814,47.3373055399,47.3373437983,47.3373820567,47.337420315,47.3374585734,47.3374968317,47.3371908966,47.3371910287,47.3371911607,47.3371912927,47.3371914246,47.3371915564,47.3371916882,47.33719182,0,47.3371146212,47.3370765495,47.3370384778,47.3370004061,47.3369623343,47.3369242625,47.3368861907,0,0,0,0,0,0,0,0,0,47.3371142474,47.3370759888,47.3370377302,47.3369994716,47.3369612129,47.3369229542,47.3368846955,0,47.3371905,47.3371903677,47.3371902354,47.337190103,47.3371899705,47.337189838,47.3371897054,0,47.3372669076,47.3373049792,47.3373430507,47.3373811222,47.3374191936,47.3374572651,47.3374953365,0,16.1426612334,16.1427172399,16.1427732465,16.1428292531,16.1428852599,16.1429412667,16.1429972736,16.1426286199,16.1427080192,16.1427874185,16.1428668178,16.1429462171,16.1430256164,16.1431050157,16.143184415,0,16.142661783,16.142718064,16.142774345,16.1428306259,16.1428869067,16.1429431874,16.142999468,0,0,0,0,0,0,0,0,0,16.1424372082,16.1423812021,16.1423251961,16.1422691901,16.1422131843,16.1421571785,16.1421011728,0,16.1423904221,16.1423110228,16.1422316235,16.1421522242,16.1420728249,16.1419934256,16.1419140263,0,16.142436658,16.1423803765,16.142324095,16.1422678134,16.1422115317,16.1421552499
71.85,16.1425257819,47.3367423373,11.309932474,3.3664606634,14.0362434679,0,0,241,241,101,101,101,101,101,0,241,101,101,101,101,101,101,0,241,101,101,101,101,101,101,0,0,0,241,241,241,241,241,0,242,242,101,239,187,187,196,0,101,239,187,196,196,196,196,0,101,239,187,196,196,196,196,0,356,357,359,357,358,358,358,0,357,357,358,358,358,358,358,0,357,357,357,358,357,357,357,0,0,0,356,356,357,357,357,0,356,356,356,357,357,358,358,0,357,358,358,358,358,358,358,0,357,357,358,358,359,359,359,0,47.3368188543,47.3368571127,47.3368953712,47.3369336296,47.3369718879,47.3370101463,47.3370484046,0,47.3367426015,47.3367427336,47.3367428655,47.3367429975,47.3367431293,47.3367432612,47.3367433929,0,47.336666194,47.3366281223,47.3365900506,47.3365519789,47.3365139072,47.3364758354,47.3364377636,0,0,0,47.3365264431,47.3364724695,47.336418496,47.3363645224,47.3363105488,0,47.3366658202,47.3366275616,47.336589303,47.3365510443,47.3365127856,47.3364745269,47.3364362682,0,47.3367420728,47.3367419405,47.3367418081,47.3367416757,47.3367415432,47.3367414107,47.3367412781,0,47.3368184804,47.336856552,47.3368946235,47.3369326949,47.3369707664,47.3370088378,47.3370469092,0,16.1426377937,16.1426937997,16.1427498058,16.142805812,16.1428618183,16.1429178246,16.142973831,0,16.1426845792,16.1427639778,16.1428433764,16.142922775,16.1430021736,16.1430815723,16.1431609709,0,16.1426383434,16.1426946239,16.1427509044,16.1428071849,16.1428634652,16.1429197455,16.1429760257,0,0,0,16.1425265597,16.1425267541,16.1425269486,16.142527143,16.1425273374,0,16.1424137705,16.1423577649,16.1423017593,16.1422457539,16.1421897485,16.1421337432,16.142077738,0,16.1423669847,16.1422875861,16.1422081875,16.1421287889,16.1420493903,16.1419699916,16.141890593,0,16.1424132202,16.1423569392,16.1423006581,16.142244377,16.1421880958,16.1421318144
71.8,16.1423100264,47.33631991,8.53076561,9.462322208,14.0362434679,0,0,0,0,241,241,101,101,101,0,241,241,124,124,124,124,124,241,241,124,124,124,124,124,101,0,0,241,241,241,241,241,124,0,0,0,101,239,187,187,187,0,101,187,196,196,196,196,196,0,101,187,196,196,196,196,196,0,0,0,356,357,357,357,357,0,357,357,357,357,357,357,357,356,357,357,357,357,357,357,357,0,0,356,357,357,357,357,357,0,0,0,356,357,357,357,357,0,357,357,358,358,358,359,358,0,356,358,358,358,358,358,358,0,0,0,47.3364729443,47.3365112028,47.3365494613,47.3365877197,47.3366259781,0,47.3363201745,47.3363203067,47.3363204388,47.3363205709,47.3363207029,47.3363208349,47.3363209668,47.3362818384,47.3362437669,47.3362056953,47.3361676237,47.3361295521,47.3360914805,47.3360534088,47.3360153371,0,0,47.3361579893,47.3361040157,47.3360500422,47.3359960686,47.3359420951,47.3358881215,0,0,0,47.3361668752,47.3361286164,47.3360903577,47.3360520988,47.33601384,0,47.3363196452,47.3363195127,47.3363193802,47.3363192477,47.336319115,47.3363189823,47.3363188496,0,47.3363960529,47.3364341243,47.3364721957,47.3365102671,47.3365483385,47.3365864098,47.3366244811,0,0,0,16.1425340479,16.1425900534,16.1426460591,16.1427020648,16.1427580706,0,16.1424688223,16.1425482203,16.1426276183,16.1427070163,16.1427864143,16.1428658123,16.1429452102,16.1423663068,16.1424225872,16.1424788675,16.1425351477,16.1425914278,16.1426477079,16.1427039878,16.1427602677,0,0,16.1423106103,16.142310805,16.1423109996,16.1423111943,16.1423113889,16.1423115836,0,0,0,16.1420860062,16.1420300013,16.1419739966,16.1419179919,16.1418619873,0,16.1421512304,16.1420718324,16.1419924345,16.1419130365,16.1418336385,16.1417542405,16.1416748425,0,16.1421974652,16.1421411845,16.1420849038,16.1420286229,16.141972342,16.1419160609
71.75,16.1420913877,47.3358983523,9.462322208,1.9502945201,18.4349488229,0,0,0,241,241,241,241,124,124,260,241,124,124,101,101,101,119,0,260,260,101,119,119,119,119,0,0,0,0,0,0,0,0,0,101,101,239,239,239,125,125,0,101,239,187,196,196,196,187,0,101,239,196,196,196,196,196,0,0,356,357,357,357,357,357,356,357,357,357,357,357,357,357,0,357,357,357,357,357,357,357,0,0,0,0,0,0,0,0,0,356,356,357,357,357,357,358,0,356,357,357,357,357,358,358,0,356,357,357,358,358,358,359,0,0,47.3360131284,47.3360513871,47.3360896457,47.3361279043,47.3361661628,47.3362044214,47.3358984848,47.3358986171,47.3358987495,47.3358988818,47.335899014,47.3358991462,47.3358992783,47.3358994103,0,47.3358222095,47.335784138,47.3357460665,47.335707995,47.3356699234,47.3356318519,47.3355937802,0,0,0,0,0,0,0,0,0,47.3358218348,47.335783576,47.3357453171,47.3357070583,47.3356687994,47.3356305404,47.3355922815,0,47.3358980873,47.3358979546,47.335897822,47.3358976893,47.3358975565,47.3358974236,47.3358972908,0,47.335974495,47.3360125664,47.3360506377,47.3360887089,47.3361267802,47.3361648514,47.3362029226,0,0,16.1422594019,16.1423154068,16.1423714117,16.1424274168,16.1424834219,16.1425394271,16.142170785,16.1422501824,16.1423295797,16.1424089771,16.1424883744,16.1425677718,16.1426471692,16.1427265665,0,16.1422039479,16.1422602279,16.1423165079,16.1423727877,16.1424290674,16.1424853471,16.1425416267,0,0,0,0,0,0,0,0,0,16.1419793786,16.1419233742,16.1418673699,16.1418113657,16.1417553615,16.1416993574,16.1416433534,0,16.141932593,16.1418531957,16.1417737983,16.141694401,16.1416150036,16.1415356063,16.1414562089,0,16.1419788271,16.1419225467,16.1418662662,16.1418099857,16.141753705,16.1416974243
