STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S
11.45,16.4769034252,47.0339159067,10.0079798014,12.5288077092,8.53076561,0,247,247,213,213,119,119,119,119,119,247,247,247,213,213,213,213,119,119,0,0,0,247,247,247,247,247,247,0,247,213,213,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,247,213,213,213,119,119,119,119,0,0,0,0,0,0,0,0,0,247,247,213,213,119,119,119,119,119,247,247,247,213,213,213,213,119,119,0,0,0,247,247,247,247,247,247,0,247,213,213,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,247,213,213,213,119,119,119,119,0,0,0,0,0,0,0,0,0,47.0339476543,47.033979402,47.0340111496,47.0340428972,47.0340746447,47.0341063923,47.0341381398,47.0341698874,47.0342016349,47.0339158242,47.0339157416,47.0339156591,47.0339155765,47.0339154938,47.0339154111,47.0339153284,47.0339152457,47.0339151629,0,0,0,47.0337884493,47.0337565849,47.0337247205,47.0336928561,47.0336609917,47.0336291272,0,47.0338259458,47.0337809653,47.0337359849,47.0336910044,47.033646024,47.0336010435,47.0335560631,47.0335110826,47.033884159,47.0338524113,47.0338206636,47.0337889159,47.0337571681,47.0337254204,47.0336936726,47.0336619248,47.0336301769,0,47.0339160716,47.0339161539,47.0339162363,47.0339163186,47.0339164009,47.0339164831,47.0339165653,47.0339166474,0,0,0,0,0,0,0,0,0,16.4769500314,16.4769966377,16.477043244,16.4770898504,16.4771364568,16.4771830633,16.4772296698,16.4772762764,16.477322883,16.4769692157,16.4770350061,16.4771007966,16.477166587,16.4772323775,16.4772981679,16.4773639584,16.4774297488,16.4774955393,0,0,0,16.4770891671,16.4771356024,16.4771820377,16.4772284729,16.477274908,16.4773213431,0,16.4769031839,16.4769030633,16.4769029427,16.476902822,16.4769027014,16.4769025808
11.4,16.4774641195,47.0336831189,12.094757077,11.309932474,26.5650511771,0,247,213,213,119,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,0,247,247,247,247,213,213,213,0,247,247,247,247,213,213,119,119,247,247,247,213,119,119,119,119,119,0,247,247,247,247,213,213,119,119,0,0,247,247,247,247,247,247,247,247,213,213,119,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,0,247,247,247,247,213,213,213,0,247,247,247,247,213,213,119,119,247,247,247,213,119,119,119,119,119,0,247,247,247,247,213,213,119,119,0,0,247,247,247,247,247,247,247,47.0337148663,47.0337466138,47.0337783611,47.0338101085,47.0338418559,47.0338736032,47.0339053505,47.0339370978,47.0339688451,47.0336830361,47.0336829533,47.0336828704,47.0336827874,47.0336827045,47.0336826215,47.0336825384,47.0336824553,47.0336823722,0,0,47.0335875253,47.0335556607,47.033523796,47.0334919314,47.0334600668,47.0334282021,47.0333963374,0,47.033593158,47.0335481776,47.0335031971,47.0334582167,47.0334132362,47.0333682558,47.0333232753,47.0332782949,47.0336513715,47.033619624,47.0335878765,47.033556129,47.0335243815,47.033492634,47.0334608864,47.0334291388,47.0333973912,0,47.0336832844,47.0336833672,47.0336834498,47.0336835324,47.033683615,47.0336836976,47.0336837801,47.0336838626,0,0,47.0337787124,47.0338105769,47.0338424413,47.0338743058,47.0339061702,47.0339380346,47.0339698989,16.4775107258,16.4775573322,16.4776039386,16.4776505451,16.4776971517,16.4777437583,16.477790365,16.4778369717,16.4778835785,16.4775299096,16.4775956998,16.47766149,16.4777272801,16.4777930703,16.4778588604,16.4779246506,16.4779904408,16.4780562309,0,0,16.4776034243,16.4776498592,16.477696294,16.4777427287,16.4777891634,16.477835598,16.4778820326,0,16.4774638773,16.4774637562,16.4774636351,16.4774635139,16.4774633928,16.4774632717
11.35,16.4777844395,47.033290538,18.4349488229,10.0079798014,20.5560452196,0,247,247,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,247,247,0,247,247,247,213,213,119,119,119,247,247,213,119,119,119,119,119,119,247,247,213,119,119,119,119,119,119,0,0,247,247,247,247,247,247,247,247,247,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,247,247,0,247,247,247,213,213,119,119,119,247,247,213,119,119,119,119,119,119,247,247,213,119,119,119,119,119,119,0,0,247,247,247,247,247,247,247,47.0333222853,47.0333540325,47.0333857798,47.033417527,47.0334492743,47.0334810215,47.0335127686,47.0335445158,47.0335762629,47.033290455,47.0332903719,47.0332902888,47.0332902057,47.0332901226,47.0332900394,47.0332899562,47.0332898729,47.0332897896,0,0,47.0331949439,47.0331630792,47.0331312144,47.0330993497,47.0330674849,47.0330356201,47.0330037552,0,47.0332005771,47.0331555966,47.0331106161,47.0330656357,47.0330206552,47.0329756748,47.0329306943,47.0328857139,47.0332587906,47.0332270433,47.033195296,47.0331635486,47.0331318012,47.0331000538,47.0330683063,47.0330365589,47.0330048114,47.0332906209,47.0332907039,47.0332907867,47.0332908696,47.0332909524,47.0332910352,47.0332911179,47.0332912006,47.0332912833,0,0,47.0333861319,47.0334179965,47.033449861,47.0334817256,47.0335135901,47.0335454546,47.0335773191,16.4778310457,16.477877652,16.4779242582,16.4779708646,16.478017471,16.4780640774,16.478110684,16.4781572905,16.4782038972,16.4778502292,16.4779160189,16.4779818086,16.4780475983,16.4781133879,16.4781791776,16.4782449673,16.478310757,16.4783765467,0,0,16.4779237428,16.4779701771,16.4780166114,16.4780630456,16.4781094797,16.4781559138,16.4782023479,0,16.4777841968,16.4777840754,16.4777839541,16.4777838327,16.4777837113,16.4777835899
11.3,16.4781474476,47.0329190491,18.4349488229,18.4349488229,15.2551187031,0,247,247,213,119,119,119,119,119,119,247,247,213,119,119,119,119,119,119,0,0,0,0,0,0,0,0,247,0,247,213,213,119,119,119,119,119,247,213,119,119,119,119,119,119,119,0,247,213,213,119,119,119,119,119,0,0,0,0,0,247,247,247,247,247,247,213,119,119,119,119,119,119,247,247,213,119,119,119,119,119,119,0,0,0,0,0,0,0,0,247,0,247,213,213,119,119,119,119,119,247,213,119,119,119,119,119,119,119,0,247,213,213,119,119,119,119,119,0,0,0,0,0,247,247,247,247,47.0329507962,47.0329825434,47.0330142905,47.0330460376,47.0330777847,47.0331095317,47.0331412788,47.0331730258,47.0332047728,47.0329189659,47.0329188826,47.0329187994,47.032918716,47.0329186327,47.0329185493,47.0329184658,47.0329183824,47.0329182989,0,0,0,0,0,0,0,0,47.032632265,0,47.0328290882,47.0327841077,47.0327391273,47.0326941468,47.0326491664,47.0326041859,47.0325592054,47.032514225,47.0328873019,47.0328555547,47.0328238075,47.0327920603,47.0327603131,47.0327285658,47.0326968185,47.0326650712,47.0326333239,0,47.0329192154,47.0329192985,47.0329193816,47.0329194646,47.0329195476,47.0329196305,47.0329197134,47.0329197963,0,0,0,0,0,47.0331102376,47.0331421023,47.033173967,47.0332058316,16.4781940537,16.4782406598,16.478287266,16.4783338722,16.4783804785,16.4784270848,16.4784736913,16.4785202977,16.4785669042,16.4782132368,16.478279026,16.4783448153,16.4784106045,16.4784763937,16.4785421829,16.4786079721,16.4786737614,16.4787395506,0,0,0,0,0,0,0,0,16.4785653511,0,16.4781472042,16.4781470826,16.4781469609,16.4781468392,16.4781467175,16.4781465959
11.25,16.4785536364,47.0325704218,18.4349488229,9.462322208,26.5650511771,0,247,213,119,119,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,0,247,247,213,213,213,213,213,0,247,247,213,213,213,213,213,213,247,247,213,213,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,247,247,247,213,119,119,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,0,247,247,213,213,213,213,213,0,247,247,213,213,213,213,213,213,247,247,213,213,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,247,247,47.0326021688,47.0326339158,47.0326656627,47.0326974096,47.0327291566,47.0327609034,47.0327926503,47.0328243972,47.032856144,47.0325703384,47.0325702549,47.0325701714,47.0325700878,47.0325700042,47.0325699206,47.0325698369,47.0325697532,47.0325696695,0,0,47.0324748268,47.0324429617,47.0324110967,47.0323792316,47.0323473665,47.0323155014,47.0322836363,0,47.0324804609,47.0324354804,47.0323905,47.0323455195,47.0323005391,47.0322555586,47.0322105781,47.0321655977,47.0325386748,47.0325069278,47.0324751807,47.0324434337,47.0324116866,47.0323799395,47.0323481924,47.0323164452,47.032284698,47.0325705052,47.0325705886,47.0325706719,47.0325707552,47.0325708384,47.0325709217,47.0325710048,47.032571088,47.0325711711,0,0,47.0326660166,47.0326978816,47.0327297464,47.0327616113,47.0327934762,47.032825341,47.0328572058,16.4786002424,16.4786468485,16.4786934546,16.4787400608,16.478786667,16.4788332733,16.4788798796,16.478926486,16.4789730925,16.4786194252,16.478685214,16.4787510028,16.4788167916,16.4788825804,16.4789483692,16.479014158,16.4790799468,16.4791457356,0,0,16.4786929365,16.4787393697,16.4787858029,16.478832236,16.478878669,16.4789251021,16.478971535,0,16.4785533924,16.4785532704,16.4785531484,16.4785530264,16.4785529043,16.4785527823
11.2,16.478848456,47.0321705485,16.699244234,26.5650511771,45,0,247,213,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,247,247,247,247,247,247,0,213,213,213,213,213,213,119,119,213,213,213,213,119,119,119,119,119,213,213,213,213,213,119,119,119,119,0,0,0,213,213,213,213,213,213,247,213,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,247,247,247,247,247,247,0,213,213,213,213,213,213,119,119,213,213,213,213,119,119,119,119,119,213,213,213,213,213,119,119,119,119,0,0,0,213,213,213,213,213,213,47.0322022953,47.0322340422,47.032265789,47.0322975358,47.0323292826,47.0323610294,47.0323927761,47.0324245229,47.0324562696,47.0321704648,47.0321703812,47.0321702975,47.0321702138,47.03217013,47.0321700462,47.0321699624,47.0321698785,47.0321697946,0,0,0,47.0320430879,47.0320112227,47.0319793575,47.0319474923,47.0319156271,47.0318837618,0,47.0320805875,47.0320356071,47.0319906266,47.0319456461,47.0319006657,47.0318556852,47.0318107048,47.0317657243,47.0321388016,47.0321070547,47.0320753077,47.0320435608,47.0320118138,47.0319800668,47.0319483198,47.0319165728,47.0318848258,47.032170632,47.0321707156,47.0321707991,47.0321708825,47.0321709659,47.0321710493,47.0321711327,47.032171216,47.0321712993,0,0,0,47.0322980087,47.0323298737,47.0323617387,47.0323936037,47.0324254686,47.0324573336,16.4788950618,16.4789416677,16.4789882736,16.4790348796,16.4790814857,16.4791280918,16.479174698,16.4792213042,16.4792679104,16.4789142443,16.4789800326,16.4790458209,16.4791116092,16.4791773975,16.4792431858,16.4793089741,16.4793747624,16.4794405507,0,0,0,16.4790341871,16.4790806198,16.4791270524,16.4791734849,16.4792199174,16.4792663498,0,16.4788482114,16.4788480892,16.4788479669,16.4788478447,16.4788477224,16.4788476001
11.15,16.4792635521,47.0318233166,20.5560452196,18.4349488229,13.2405199152,0,247,213,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,0,0,0,0,0,0,247,0,213,213,213,213,213,119,119,119,213,213,213,213,119,119,119,119,119,213,213,213,213,213,213,119,119,119,0,0,0,0,0,0,0,0,213,247,213,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,0,0,0,0,0,0,247,0,213,213,213,213,213,119,119,119,213,213,213,213,119,119,119,119,119,213,213,213,213,213,213,119,119,119,0,0,0,0,0,0,0,0,213,47.0318550633,47.03188681,47.0319185566,47.0319503033,47.0319820499,47.0320137965,47.0320455431,47.0320772897,47.0321090362,47.0318232327,47.0318231489,47.0318230649,47.031822981,47.031822897,47.0318228129,47.0318227289,47.0318226447,47.0318225606,0,0,0,0,0,0,0,0,47.0315365284,0,47.0317333557,47.0316883752,47.0316433947,47.0315984143,47.0315534338,47.0315084534,47.0314634729,47.0314184924,47.0317915699,47.0317598231,47.0317280764,47.0316963296,47.0316645828,47.031632836,47.0316010891,47.0315693423,47.0315375954,47.0318234004,47.0318234842,47.0318235679,47.0318236516,47.0318237353,47.0318238189,47.0318239025,47.031823986,47.0318240695,0,0,0,0,0,0,0,0,47.0321101032,16.4793101579,16.4793567637,16.4794033696,16.4794499755,16.4794965815,16.4795431876,16.4795897937,16.4796363998,16.4796830061,16.47932934,16.4793951278,16.4794609157,16.4795267036,16.4795924914,16.4796582793,16.4797240672,16.4797898551,16.4798556429,0,0,0,0,0,0,0,0,16.479681441,0,16.4792633069,16.4792631843,16.4792630617,16.479262939,16.4792628164,16.4792626938
11.1,16.4796901373,47.0314814732,20.5560452196,18.4349488229,13.2405199152,0,247,213,213,119,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,0,0,0,0,0,247,247,213,0,247,247,213,213,213,119,119,119,247,247,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,0,0,0,213,0,213,247,213,213,119,119,119,119,119,119,247,213,213,119,119,119,119,119,119,0,0,0,0,0,0,247,247,213,0,247,247,213,213,213,119,119,119,247,247,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,0,0,0,213,0,213,47.0315132197,47.0315449662,47.0315767127,47.0316084592,47.0316402057,47.0316719521,47.0317036985,47.0317354449,47.0317671913,47.0314813891,47.031481305,47.0314812208,47.0314811366,47.0314810523,47.0314809681,47.0314808837,47.0314807994,47.031480715,0,0,0,0,0,0,47.0312584146,47.0312265491,47.0311946835,0,47.0313915123,47.0313465318,47.0313015513,47.0312565709,47.0312115904,47.0311666099,47.0311216295,47.031076649,47.0314497266,47.0314179801,47.0313862335,47.0313544869,47.0313227402,47.0312909936,47.0312592469,47.0312275002,47.0311957535,47.0314815572,47.0314816413,47.0314817252,47.0314818092,47.0314818931,47.031481977,47.0314820608,47.0314821446,47.0314822283,0,0,0,0,0,0,47.0317045308,0,47.0317682614,16.4797367431,16.4797833488,16.4798299547,16.4798765606,16.4799231665,16.4799697725,16.4800163786,16.4800629847,16.4801095909,16.4797559248,16.4798217122,16.4798874997,16.4799532871,16.4800190746,16.480084862,16.4801506495,16.4802164369,16.4802822244,0,0,0,0,0,0,16.4800151586,16.48006159,16.4801080213,0,16.4796898914,16.4796897684,16.4796896455,16.4796895225,16.4796893995,16.4796892766
11.05,16.4800702997,47.0311155271,16.699244234,8.53076561,16.699244234,0,247,213,213,119,119,119,119,119,278,247,213,213,213,119,119,119,119,119,0,0,247,247,247,247,213,213,213,0,247,247,213,213,213,213,119,119,247,213,213,213,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,247,247,247,213,213,119,119,119,119,119,278,247,213,213,213,119,119,119,119,119,0,0,247,247,247,247,213,213,213,0,247,247,213,213,213,213,119,119,247,213,213,213,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,247,247,47.0311472735,47.0311790198,47.0312107662,47.0312425125,47.0312742588,47.0313060051,47.0313377513,47.0313694976,47.0314012438,47.0311154428,47.0311153584,47.0311152741,47.0311151896,47.0311151052,47.0311150207,47.0311149361,47.0311148515,47.0311147669,0,0,47.0310199302,47.0309880646,47.0309561989,47.0309243332,47.0308924675,47.0308606017,47.030828736,0,47.0310255662,47.0309805857,47.0309356052,47.0308906248,47.0308456443,47.0308006638,47.0307556834,47.0307107029,47.0310837807,47.0310520343,47.0310202878,47.0309885414,47.0309567949,47.0309250484,47.0308933019,47.0308615554,47.0308298088,47.0311156114,47.0311156956,47.0311157798,47.031115864,47.0311159481,47.0311160322,47.0311161162,47.0311162002,47.0311162842,0,0,47.0312111238,47.0312429893,47.0312748548,47.0313067203,47.0313385858,47.0313704513,47.0314023167,16.4801169053,16.480163511,16.4802101168,16.4802567226,16.4803033284,16.4803499343,16.4803965403,16.4804431463,16.4804897524,16.4801360867,16.4802018737,16.4802676607,16.4803334477,16.4803992347,16.4804650217,16.4805308087,16.4805965957,16.4806623827,0,0,16.4802095932,16.4802560243,16.4803024553,16.4803488863,16.4803953172,16.480441748,16.4804881788,0,16.4800700531,16.4800699298,16.4800698066,16.4800696833,16.48006956,16.4800694367
11,16.4803996977,47.0307262018,15.2551187031,10.0079798014,15.9453959009,0,247,213,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,247,247,247,247,247,247,247,0,247,247,213,213,213,213,119,119,247,247,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,213,213,247,213,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,247,247,247,247,247,247,247,0,247,247,213,213,213,213,119,119,247,247,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,247,247,247,247,247,213,213,47.030757948,47.0307896942,47.0308214404,47.0308531866,47.0308849328,47.030916679,47.0309484251,47.0309801712,47.0310119173,47.0307261173,47.0307260327,47.0307259481,47.0307258635,47.0307257789,47.0307256942,47.0307256095,47.0307255247,47.0307254399,0,0,47.0306306045,47.0305987387,47.0305668729,47.030535007,47.0305031412,47.0304712753,47.0304394094,0,47.0306362408,47.0305912603,47.0305462799,47.0305012994,47.0304563189,47.0304113385,47.030366358,47.0303213775,47.0306944555,47.0306627092,47.0306309629,47.0305992166,47.0305674702,47.0305357239,47.0305039775,47.0304722311,47.0304404847,47.0307262862,47.0307263706,47.030726455,47.0307265394,47.0307266237,47.030726708,47.0307267922,47.0307268764,47.0307269606,0,0,47.0308217989,47.0308536645,47.0308855302,47.0309173958,47.0309492614,47.030981127,47.0310129926,16.4804463032,16.4804929088,16.4805395144,16.48058612,16.4806327258,16.4806793315,16.4807259374,16.4807725432,16.4808191492,16.4804654843,16.4805312708,16.4805970573,16.4806628438,16.4807286304,16.4807944169,16.4808602034,16.4809259899,16.4809917764,0,0,16.4805389897,16.4805854202,16.4806318507,16.4806782811,16.4807247115,16.4807711418,16.480817572,0,16.4803994506,16.4803993271,16.4803992035,16.48039908,16.4803989564,16.4803988328
10.95,16.4807579334,47.0303497573,18.4349488229,45,12.5288077092,0,247,213,213,213,213,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,0,0,247,247,247,247,0,247,247,213,213,119,119,119,119,247,247,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,0,0,247,247,247,247,247,247,213,213,213,213,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,0,0,247,247,247,247,0,247,247,213,213,119,119,119,119,247,247,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,0,0,247,247,247,247,247,47.0303815034,47.0304132495,47.0304449955,47.0304767416,47.0305084876,47.0305402336,47.0305719796,47.0306037256,47.0306354715,47.0303496726,47.0303495878,47.0303495031,47.0303494182,47.0303493334,47.0303492485,47.0303491635,47.0303490786,47.0303489936,0,0,0,0,0,47.0301585617,47.0301266957,47.0300948296,47.0300629636,0,47.0302597963,47.0302148159,47.0301698354,47.0301248549,47.0300798745,47.030034894,47.0299899135,47.029944933,47.0303180112,47.030286265,47.0302545189,47.0302227727,47.0301910265,47.0301592803,47.030127534,47.0300957878,47.0300640415,47.0303498419,47.0303499266,47.0303500112,47.0303500957,47.0303501802,47.0303502647,47.0303503492,47.0303504336,47.0303505179,0,0,0,0,47.0305090864,47.0305409522,47.030572818,47.0306046837,47.0306365494,16.4808045388,16.4808511442,16.4808977497,16.4809443552,16.4809909608,16.4810375665,16.4810841722,16.4811307779,16.4811773838,16.4808237194,16.4808895055,16.4809552916,16.4810210776,16.4810868637,16.4811526497,16.4812184358,16.4812842218,16.4813500079,0,0,0,0,0,16.4810365135,16.4810829433,16.4811293731,16.4811758028,0,16.4807576857,16.4807575618,16.480757438,16.4807573141,16.4807571902,16.4807570664
10.9,16.4811637675,47.0299958352,14.0362434679,45,11.309932474,0,247,213,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,0,0,0,0,247,247,0,247,247,213,213,119,119,119,119,247,247,213,119,119,119,119,119,119,0,247,213,213,119,119,119,119,119,0,0,0,0,0,0,247,247,247,247,213,213,213,119,119,119,119,119,247,247,213,213,213,119,119,119,119,0,0,0,0,0,0,0,247,247,0,247,247,213,213,119,119,119,119,247,247,213,119,119,119,119,119,119,0,247,213,213,119,119,119,119,119,0,0,0,0,0,0,247,247,247,47.0300275812,47.0300593271,47.030091073,47.0301228189,47.0301545647,47.0301863106,47.0302180564,47.0302498022,47.030281548,47.0299957503,47.0299956653,47.0299955803,47.0299954952,47.0299954102,47.029995325,47.0299952399,47.0299951547,47.0299950694,0,0,0,0,0,0,0,47.0297409063,47.0297090401,0,47.0299058743,47.0298608938,47.0298159133,47.0297709329,47.0297259524,47.0296809719,47.0296359914,47.029591011,47.0299640893,47.0299323433,47.0299005973,47.0298688513,47.0298371052,47.0298053592,47.0297736131,47.029741867,47.0297101209,0,47.029996005,47.0299960898,47.0299961746,47.0299962593,47.0299963441,47.0299964287,47.0299965134,47.029996598,0,0,0,0,0,0,47.0302188971,47.030250763,47.0302826289,16.4812103728,16.4812569782,16.4813035836,16.4813501891,16.4813967946,16.4814434002,16.4814900058,16.4815366115,16.4815832173,16.4812295531,16.4812953387,16.4813611244,16.48142691,16.4814926956,16.4815584812,16.4816242668,16.4816900525,16.4817558381,0,0,0,0,0,0,0,16.4815352028,16.481581632,0,16.4811635191,16.4811633949,16.4811632707,16.4811631465,16.4811630223,16.4811628981
10.85,16.481575828,47.0296452194,16.699244234,18.4349488229,10.0079798014,0,247,213,213,213,119,119,119,119,119,247,247,213,213,213,213,119,119,119,0,0,0,0,0,0,0,0,0,0,247,213,213,213,119,119,119,119,247,213,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,0,0,0,0,247,247,247,247,213,213,213,119,119,119,119,119,247,247,213,213,213,213,119,119,119,0,0,0,0,0,0,0,0,0,0,247,213,213,213,119,119,119,119,247,213,213,119,119,119,119,119,119,247,247,213,213,119,119,119,119,119,0,0,0,0,0,0,247,247,247,47.0296769652,47.029708711,47.0297404567,47.0297722024,47.0298039481,47.0298356938,47.0298674395,47.0298991851,47.0299309307,47.0296451343,47.0296450491,47.0296449638,47.0296448785,47.0296447932,47.0296447078,47.0296446224,47.029644537,47.0296444515,0,0,0,0,0,0,0,0,0,0,47.0295552585,47.029510278,47.0294652975,47.0294203171,47.0293753366,47.0293303561,47.0292853756,47.0292403952,47.0296134737,47.0295817278,47.029549982,47.0295182362,47.0294864903,47.0294547444,47.0294229985,47.0293912526,47.0293595066,47.0296453046,47.0296453897,47.0296454747,47.0296455598,47.0296456447,47.0296457297,47.0296458146,47.0296458995,47.0296459843,0,0,0,0,0,0,47.0298682825,47.0299001485,47.0299320146,16.4816224332,16.4816690385,16.4817156439,16.4817622493,16.4818088547,16.4818554603,16.4819020658,16.4819486715,16.4819952772,16.4816416131,16.4817073983,16.4817731835,16.4818389687,16.4819047539,16.4819705391,16.4820363243,16.4821021095,16.4821678947,0,0,0,0,0,0,0,0,0,0,16.4815755789,16.4815754543,16.4815753298,16.4815752053,16.4815750807,16.4815749562
